,name,uuid,rarity
8687,Gaea's Skyfolk,eaa17629-3042-51e3-93b9-8d1492b6e62b,common
8688,Gerrard's Verdict,05078a00-a5b3-555c-9738-650747befd00,uncommon
8689,Goblin Legionnaire,855a67eb-5387-54b4-af62-3f4c0f96bf76,common
8690,Goblin Trenches,270cd359-5064-5017-ac0e-c31242000fe1,rare
8692,Jungle Barrier,e75e287f-e978-5cab-af70-7ca290e22568,uncommon
8693,Last Stand,1dd7d663-8f2a-5a4b-b387-f2a629bc33a1,rare
8694,Lightning Angel,d8f562d8-1f92-5b2d-b556-b38e6c75f43d,rare
8695,Llanowar Dead,b20e3cb2-d4d2-5be6-bc32-f59ad717e8f2,common
8696,Martyrs' Tomb,03fa0618-f64f-5929-8109-5572b485608e,uncommon
8697,Minotaur Illusionist,753ab4f3-dffc-5cb5-8e1f-59e3467c236d,uncommon
8699,Overgrown Estate,db74f0af-d839-5a3c-8437-b4cd1fa451a5,rare
8701,Powerstone Minefield,feb8889f-5478-5724-9970-ca58c72dec2d,rare
8702,Prophetic Bolt,35600a9f-d7b3-5c9c-b3bc-1e8e33a87bd7,rare
8703,Putrid Warrior,4f47321c-8730-5870-b3d9-b6a67c15c161,common
8704,Quicksilver Dagger,6f86c7b0-fc44-5f49-a9d5-e130c582e21c,common
8705,Razorfin Hunter,cf2363a3-b01f-5a7e-af17-776559b67283,common
8706,Soul Link,4bb74cb6-eefb-55ab-9dd3-2a40fe9c9d5e,common
8707,Spiritmonger,b8d2adc8-f064-5585-8c91-f9e02c6e8ad5,rare
8708,Squee's Embrace,c928f9c1-7f97-58f8-a42c-2b3dc7f891ce,common
8709,Squee's Revenge,a2613de0-790f-5feb-a500-fd9e2ad6dc5e,uncommon
8710,Suffocating Blast,1d0c1abf-b90f-561a-9fd8-a6d1a64717bf,rare
8711,Temporal Spring,8a8003ae-8001-561c-9273-02af92c33779,common
8713,Yavimaya's Embrace,262a6c4c-b778-58f5-afdf-0a05457d39f5,rare
8714,Fire // Ice,0ad9df53-068e-5bbd-9a83-d0dc4168ce6e,uncommon
8715,Fire // Ice,d6bfcef0-7cb3-5651-b110-0e6ff432a887,uncommon
8716,Illusion // Reality,e1daff6e-043f-5374-b908-a70cf713e3c1,uncommon
8717,Illusion // Reality,88381ee9-f96c-5a37-abcd-16bf7d34e3b4,uncommon
8718,Life // Death,875e0cd8-096a-5a4a-a09d-504f8f587a87,uncommon
8719,Life // Death,7ee304fd-fec1-587c-93e2-cbf32930d585,uncommon
8720,Night // Day,0a18d581-5298-5a3a-9608-236e52a15ad6,uncommon
8721,Night // Day,b316580d-53d1-5225-b8d6-641753983ce0,uncommon
8722,Order // Chaos,b09c1874-9f3e-5afe-bcd6-a4c70f42fae7,uncommon
8723,Order // Chaos,dad3e574-dee5-5161-9d6e-cac54f13f597,uncommon
8724,Brass Herald,759a2e06-256d-5574-9468-f8778b9d7f5e,uncommon
8725,Dodecapod,73f898f4-1210-54aa-b024-755106239774,uncommon
8727,Emblazoned Golem,8ff06e32-6f85-5614-8c91-b56fcecea8ff,uncommon
8729,Mask of Intolerance,de3e1298-8494-54ca-9bf2-a33d85755ac5,rare
8735,Ardent Plea,e1001f62-0c7f-544e-8905-738feb82bf88,uncommon
8736,Aven Mimeomancer,e61536eb-5acb-54cd-90d9-476f86d9a50f,rare
8737,Ethercaste Knight,68787d65-0187-56fe-80a6-b3f82ea1d19e,common
8738,Ethersworn Shieldmage,aae5b8a2-d311-5212-8589-be08548728fd,common
8739,Fieldmist Borderpost,22d7eec3-b2a2-537b-8865-f4e050b7b496,common
8740,Filigree Angel,0a07a3e8-f503-5d94-8aea-0e934cc5bae0,rare
8741,Glassdust Hulk,99c42685-c894-57fe-bffb-4913ed88634e,common
8743,Offering to Asha,937ea00a-f4ab-5bd6-8bda-750fc653ff1b,common
8744,Sanctum Plowbeast,d780941a-b8f3-5540-aa62-f57d2bf9d9c9,common
8745,Shield of the Righteous,82c1c8e6-6264-553f-8a3d-f6b2deaa504c,uncommon
8746,Sovereigns of Lost Alara,6e1cdea9-8c02-5987-974c-9ed00cade0f6,rare
8747,Stormcaller's Boon,f916a802-d4ff-532c-b2e6-579d7684611f,common
8748,Talon Trooper,7c581212-e99c-5d37-8b44-e5cfb474377f,common
8749,Unbender Tine,e716bf6b-4443-541a-9460-18a8032e7f0a,uncommon
8750,Wall of Denial,0166bc69-b44f-54e5-9b8d-de967e61f41b,uncommon
8751,Architects of Will,1093e390-b8c8-5099-903b-f191b98cf1b0,common
8752,Brainbite,8dfa4834-6958-5cad-93c1-5cb0964ce5de,common
8754,Etherium Abomination,6492d27e-7cce-5870-a39d-6a50c0d22928,common
8755,Illusory Demon,6e8b7817-f770-53e4-bbde-a641c55ebf55,uncommon
8756,Jhessian Zombies,fa50ab73-24af-5210-aec2-cde30c0d77b0,common
8757,Kathari Remnant,8b7f5c31-28de-59e0-832f-9dacfbae85c7,uncommon
8758,Lich Lord of Unx,d203ccdf-1e89-58ba-b1e0-785c8632a383,rare
8759,Mask of Riddles,de64875c-ae9b-5ed6-bef2-7121c9cabbcd,uncommon
8760,Mind Funeral,710d511a-9abb-571f-a7cc-fe38cac9060a,uncommon
8761,Mistvein Borderpost,b57c7f60-0b92-5f30-b513-1329a37a49c4,common
8762,Nemesis of Reason,d93534d9-42d2-5e9e-80f4-0911ac184127,rare
8763,Soul Manipulation,77dffba4-077a-5793-b6de-e3db43da68d7,common
8764,Soulquake,37c8db5b-ef13-5a75-88b0-1adf28364546,rare
8766,Vedalken Ghoul,c4eab165-fd56-5de8-a649-7f1bed11077e,common
8767,Anathemancer,1c389a04-0cfa-59a8-b67a-6c7a98b6e292,uncommon
8769,Breath of Malfegor,574cdd9f-e3a0-5ad9-b2c6-3b34092b54fa,common
8770,Deathbringer Thoctar,acc8caba-1faa-541b-a3d3-29d7c4ae8b7d,rare
8771,Defiler of Souls,35ccb77c-54ad-5692-a801-eaf464a28a00,mythic
8772,Demonic Dread,bad4daed-7888-5e70-85f4-aed9ccc12b09,common
8773,Demonspine Whip,580ae286-03cd-5217-9d33-50e61df6f602,uncommon
8774,Igneous Pouncer,82c2253a-2274-50ac-b84d-77010ae3f81a,common
8775,Kathari Bomber,7e970360-8b64-5d31-9acf-990f87f8b646,common
8776,Lightning Reaver,57e01cfd-bdd7-5953-b1c9-ab053b74f030,rare
8777,Monstrous Carabid,1b6edd72-e2ee-58af-97d5-1a139d5a8bfd,common
8778,Sanity Gnawers,60184302-f250-5a8a-be69-a90a39fdf11d,uncommon
8779,Singe-Mind Ogre,a5414dea-6bed-5276-8600-63946c2c934a,common
8780,Terminate,c4320d6f-8955-5c69-8512-d57b9494331c,common
8781,Thought Hemorrhage,78d48bdc-78cd-584d-92d2-2d95e68a266b,rare
8782,Veinfire Borderpost,577e54e6-a84b-53da-bf21-4c7a39bc83f7,common
8783,Blitz Hellion,aa5e05ee-265b-55ad-9871-a9583709a963,rare
8785,Colossal Might,34330743-fd16-5c17-8bac-4796bd1b9958,common
8786,Deadshot Minotaur,0003d249-25d9-5223-af1e-1130f09622a7,common
8787,Dragon Broodmother,9bee1432-76d0-51a8-b133-9b6869534311,mythic
8788,Firewild Borderpost,ede81bb9-5212-5e0c-9ccf-4d767a9cb296,common
8789,Godtracker of Jund,4647038f-8118-5ba8-af41-664bf9e9737d,common
8790,Gorger Wurm,4a258abc-8ede-5f95-ad78-332d11e3f5d1,common
8791,Mage Slayer,5396538f-d9f4-5d08-98ad-c95e52c3d897,uncommon
8792,Predatory Advantage,e79c7009-8762-55bd-a383-ffaeba6d9bef,rare
8793,Rhox Brute,6e6d6b86-e967-548a-85fc-b51b082f8b7f,common
8794,Spellbreaker Behemoth,51ed4bec-6b5f-5720-830c-0c5298d1166a,rare
8795,Valley Rannet,af72ecf0-310e-508c-a1bb-b16e5035c067,common
8796,Vengeful Rebirth,69281173-cfe0-548c-b0f5-7fa32d8c545d,uncommon
8797,Violent Outburst,a9f5cce0-fc4d-5b13-a782-5cd7587ade1f,common
8798,Vithian Renegades,b71dc8cf-95c2-5ba0-818a-53eb6925162b,uncommon
8800,Captured Sunlight,59e0f8a3-0271-5e21-a252-f8a479d85cfb,common
8802,Enlisted Wurm,7630e262-02a5-5df5-a3ff-9e4d6d08d2f7,uncommon
8803,Grizzled Leotau,6c975c50-ddac-5f21-a6f4-e5cdb6991d9a,common
8804,Knight of New Alara,17b348b7-0f90-5c55-afc0-b5ce751ada66,rare
8805,Knotvine Paladin,26f2ec96-6c71-5b12-a3a3-8beb3b56020e,rare
8806,Leonin Armorguard,0f383a3f-c413-5f00-af35-dfd161cfc407,common
8807,Mycoid Shepherd,05a2a90a-085d-5d11-8c0f-f1fa52e9a695,rare
8808,Pale Recluse,05d6d9b6-96c8-571a-9dbb-1cbc18ae09f3,common
8810,Reborn Hope,8149e83e-8881-5560-afce-45cdcfd7281c,uncommon
8811,Sigil Captain,7a0094a0-d8b4-5799-a135-268f9200f98b,uncommon
8812,Sigil of the Nayan Gods,af341369-eed7-575f-ab7c-43dd6a2ed386,common
8813,Sigiled Behemoth,ab220b48-3bfa-5e4d-bb5d-6d69d6765b13,common
8814,Wildfield Borderpost,f7d9d3db-69a2-54ce-b69d-352e0c30a0f1,common
8815,Identity Crisis,8cf1527f-f8b7-5c5a-851a-b682f7fd2686,rare
8816,Necromancer's Covenant,414fd82a-04f2-53da-b5f6-358f46f94450,rare
8817,Tainted Sigil,4c548969-c030-576b-af09-8728885ab21e,uncommon
8818,Vectis Dominator,b36af59d-5597-520a-a958-c4b1bd6c4fe4,common
8819,Zealous Persecution,8386f2a2-7f87-5db8-9d3f-6440ed826f5e,uncommon
8820,Cloven Casting,43149872-866a-51a8-800d-a3a7303bd051,rare
8821,Double Negative,f7b766bd-bd75-5d64-b975-ea7c538ac820,uncommon
8822,Magefire Wings,28f19755-8cc9-5def-b90f-cf2b3ff4515d,common
8823,Skyclaw Thrash,53fa6e06-2aef-55e2-888e-991ef1dae055,uncommon
8824,Spellbound Dragon,6fd61cc7-9f32-5f5e-b371-bed650ce2c98,rare
8827,Marrow Chomper,4c142e32-5aa8-56e0-9b7b-73d8a146fb92,uncommon
8828,Morbid Bloom,4692c0b7-4f00-5511-b2a9-1a552fbc686c,uncommon
8829,Putrid Leech,d5b7fefe-c5c4-556c-b3b7-41d87fee0647,common
8830,Cerodon Yearling,8e39ab08-7028-5a0a-9645-e0e64a1a5148,common
8831,Fight to the Death,b869023b-921c-5471-8489-4d2b2bbd85da,rare
8832,Glory of Warfare,6dc47332-8701-5274-ba71-4128466921a3,rare
8833,Intimidation Bolt,5dbb5c0f-16f6-593a-91b3-56c1fb0799da,uncommon
8834,Stun Sniper,64b23a0b-b9d4-5240-b354-b985c66cf04a,uncommon
8836,Nulltread Gargantuan,9eb3fe8e-d37d-558f-b6df-848f36da110e,uncommon
8837,Sages of the Anima,5ed9e023-d658-5506-8f98-e94a9af84812,rare
8838,Vedalken Heretic,378fa6e1-5590-5ecd-9cdc-82f493b1e30b,rare
8840,Enigma Sphinx,7a64b3ad-237d-5e93-9f8e-bbaea92bfd71,rare
8841,Esper Sojourners,ceedc6a5-a4e3-59c4-884d-d85076d8616d,common
8842,Etherwrought Page,525ae369-3389-593c-8125-01d32b560816,uncommon
8844,Sphinx of the Steel Wind,4a97bd0f-71a3-5d2f-91c6-786cea92ffd8,mythic
8845,Drastic Revelation,5ea81320-eb12-5452-baf0-b4314a884ff8,uncommon
8846,Grixis Sojourners,66c99f1c-f0b9-5030-82c2-b4b887846fa1,common
8847,Thraximundar,93c79e90-353d-5aa8-a733-03b24bf1bd14,mythic
8848,"Unscythe, Killer of Kings",36180107-f73d-5491-9c78-4558000a4bcc,rare
8849,Dragon Appeasement,2db5c43b-db34-557c-9e75-6a1f0b3e1e38,uncommon
8850,Jund Sojourners,3f56a477-a38e-5082-8d0b-a052ad270f54,common
8853,Madrush Cyclops,d610e906-2c57-51ea-8f76-5bdf87f9fd76,rare
8856,Naya Sojourners,ddb0a229-2d2d-59a6-8c4f-7bbc6de86dce,common
8857,Retaliator Griffin,c26fa6c5-81da-599e-802c-1f42a5028828,rare
8859,Bant Sojourners,da070dce-a395-5be1-b389-8a32982ae5c8,common
8860,Finest Hour,578bd4d0-112d-5b3c-864e-df296a83e461,rare
8861,Flurry of Wings,4db28cdf-f2be-5316-ab34-dcbaf335d3be,uncommon
8862,"Jenara, Asura of War",2b09d1ec-4ba1-5765-81de-17d134724c01,mythic
8863,Wargate,fd8b252a-4f41-5abd-bc56-503c4ada4204,rare
8865,Arsenal Thresher,8994c60a-d4da-5fd5-9f73-6a3daa76497f,common
8866,Esper Stormblade,1bd70fc8-5715-54de-9e7f-bf0c663bf609,common
8868,Grixis Grimblade,be3e4139-85d8-5802-9f1e-ad06ccb8b910,common
8869,Sewn-Eye Drake,e0d7cb90-c354-5aca-8762-dd9c36c6e227,common
8870,Slave of Bolas,33fa641c-4195-5c55-a317-8a38ad060edd,uncommon
8871,Giant Ambush Beetle,1958a923-a7a4-541a-b3d0-fe090d292175,uncommon
8872,Jund Hackblade,cef53ce6-83cc-5445-90fc-46f835baf27e,common
8873,Sangrite Backlash,9e09d571-eb38-5e44-b23d-46d817ea63be,common
8874,Marisi's Twinclaws,9e5ea807-8675-5511-9206-b46af6a2741c,uncommon
8875,Naya Hushblade,e088c95d-7a75-5ffe-985f-58a936e4f4e7,common
8876,Trace of Abundance,468da9c7-a72f-5fdc-8aa8-df6edc9e3b62,common
8877,Bant Sureblade,442c0494-c204-52c2-ba85-340b7cc7ba0e,common
8878,Crystallization,d1db0102-f0db-55b0-a976-11e09b8af829,common
8879,Messenger Falcons,3d070d03-d43e-596d-a08a-e6dd793956c2,uncommon
8887,Spin into Myth,68362ef3-e385-578d-9fc7-9c7782433686,uncommon
8888,Avatar of Woe,f233d8b3-1631-5686-ace1-11d381637fb6,rare
8890,Bog Witch,c37d9104-300f-5cae-a05d-f486e5a7e245,common
8891,Cemetery Reaper,2671d81d-b297-5616-a61b-5cfa95a61fec,rare
8894,Extractor Demon,761f3cbb-9f77-51de-940d-f7c0719438f8,rare
8896,Incremental Blight,63be77c2-2711-5b3f-b8a7-91339bfc13c2,uncommon
8897,Infectious Horror,81b6a825-c4bf-5c0c-a3bd-30f092556e2e,common
8899,Makeshift Mannequin,25c49dcd-dd04-5dca-acf3-9c45d5e18512,uncommon
8900,Reanimate,f27a1816-ab1b-5940-b27e-04f5aec84cb0,uncommon
8902,Scion of Darkness,24b14967-8713-5eaf-a167-eb9118709636,rare
8904,Sign in Blood,8cbbfd42-dfab-526f-8e50-f1f74e242078,common
8906,Urborg Syphon-Mage,32c41b85-1855-5bed-99d6-1b1806f347ff,common
8907,Zombie Infestation,24434feb-2f7a-51bb-9a3c-4f051e0fdc7e,uncommon
8909,Battering Craghorn,d2640519-7abe-500b-8fb2-4ba003b7caff,common
8910,Breath of Darigaaz,ef29de93-8f7f-5cce-b49f-e68d5b07cd21,uncommon
8912,Dragon Breath,d2d8ae90-94b8-5cad-875a-079c32721e02,common
8916,Fireball,a8322149-7f16-5f09-9d04-50e21d88fe64,uncommon
8919,Gathan Raiders,7d6465fa-b730-57a9-945c-398d8ae1d07a,common
8920,Hellkite Charger,519716c7-7fec-5467-adc2-7b63754d02ed,rare
8921,Imperial Hellkite,f30128b8-366e-50b1-b3a5-3b948094de56,rare
8922,Inferno Trap,296e25ac-57ec-55c9-8d4b-7365aa30217d,uncommon
8923,Kilnmouth Dragon,c1988956-5a40-5eea-b09d-22c30b32978d,rare
8924,"Ryusei, the Falling Star",108efee1-cbf9-5bc1-a9d5-4799d080eb4b,rare
8927,Skirk Marauder,00747389-f879-5d17-b9a4-9fdedf86ecae,common
8930,Volcanic Fallout,2e3fa1e4-a0a5-56fe-8d2a-984450db88ed,uncommon
8933,Fertilid,cf23b8b4-c428-5a70-ba42-88d0f9704d3c,common
8936,Forgotten Ancient,49a8b0c8-fc7b-57db-86f7-5e76a2fb10ed,rare
8937,Gleeful Sabotage,b0b154ad-df03-5335-9dac-176e714758f3,common
8938,Harmonize,296c90c1-cb92-5e04-bf38-fa831a195f7d,uncommon
8939,Hunting Moa,9bf2cbc1-828a-50bb-85f2-ac8a7d2dee7e,uncommon
8940,"Kamahl, Fist of Krosa",5b79befc-6798-5105-ad72-e3457c51be75,rare
8941,Krosan Tusker,fea36300-4610-58fd-94ca-cfb7dfc36d98,common
8942,Leaf Gilder,22de7461-4d21-5548-9073-4f4031ab753d,common
8945,Primal Command,f678f9aa-682d-5b4f-84de-b2e8400129ad,rare
8946,Rancor,23e2d544-6892-54fe-95c3-3fe110d76987,common
8947,Sakura-Tribe Elder,9f2585e3-d150-5242-ab2b-4646eeb9e0e9,common
8948,Shinen of Life's Roar,abc0c660-ad8f-5019-afc8-a0db5627603f,common
8949,Spider Umbra,685eadad-7439-5ed8-b367-f303938c2275,common
8950,Thelonite Hermit,521a9ec4-2e43-5bb3-b0d4-577f20700400,rare
8951,Verdeloth the Ancient,24a96b08-7b56-5dbd-a2ea-b41571f23e08,rare
8952,Wall of Roots,9dfffe20-d486-5016-acda-28c1b0940f20,common
8953,Wickerbough Elder,008d8952-eadf-51b9-b7ea-bb7ab6010041,common
8954,Yavimaya Dryad,611b4165-d4e0-5925-8d79-6b82993b0804,uncommon
8957,Armadillo Cloak,16c070cb-f9ee-5611-8530-e10d50d95a28,common
8958,Avatar of Discord,d9d978e4-b794-50eb-924e-33e0f88a392a,rare
8959,Batwing Brume,b723ea3c-90dc-519a-81d4-285cf6d76c19,uncommon
8965,Fires of Yavimaya,d7607dbb-b505-5abb-8dac-d0048f518108,uncommon
8966,Heroes' Reunion,a53389ce-9955-54e6-b1a7-985522cc2027,uncommon
8971,Rakdos Guildmage,875f217a-9f63-5c77-9d70-c4095998358c,uncommon
8972,Savage Twister,2149f76e-2b0e-58e5-a2df-74a5a9678277,uncommon
8975,Torrent of Souls,1e76ec34-8579-543e-8182-26e69de340f7,uncommon
8977,Unmake,fef2f86d-30dc-5dce-a47c-e7b9d0925148,common
8978,Vampiric Dragon,84ab8bb1-5173-5d82-984f-1d91a6d4487c,rare
8980,Wax // Wane,fdf3ac29-ecc0-535e-b08f-f52ae1a643a9,uncommon
8981,Wax // Wane,d8e30ccd-4623-57be-84bb-7c1024f3483b,uncommon
8982,Aether Spellbomb,c18855f3-26f3-5173-afe3-67c0ed996650,common
8983,Azorius Signet,f27445e5-db6f-5ead-a0c5-b806aa96fdac,common
8984,Dimir Signet,b13b40b4-6f0d-5e95-bc95-2b2a92779db6,common
8985,Dreamstone Hedron,53064177-6603-5cb2-b5ef-12ccebd2c0a3,uncommon
8987,Everflowing Chalice,bb22ebc3-254c-5707-8d98-b2b0eb2bd711,uncommon
8991,Lodestone Golem,11b4e1cf-b11d-5695-98de-54ac7203da0c,rare
8992,Memnarch,64dc1164-e193-53d3-a903-dbb290f11790,rare
8994,Rakdos Signet,7d03a23e-30d4-55c0-9926-c9100853fde8,common
8996,Sorcerer's Strongbox,9eddae7a-ab75-5e12-98ab-c3a79c6c19f2,uncommon
8997,Sun Droplet,e07ff316-9f9b-5c46-99be-3e554fb93a34,uncommon
9000,Synod Sanctum,88bd7df8-43d1-528c-be6d-1a7e3fb43741,uncommon
9001,Thran Dynamo,5bae7d94-2d9f-5231-b213-9ae372125ece,uncommon
9002,Thunderstaff,b0777add-d819-5da2-961d-174cfcb23f06,uncommon
9003,Artisan of Kozilek,15261f92-a7de-5858-8cd9-421a61460fea,uncommon
9004,Barren Moor,2bcbc868-b731-51ef-9761-06fd87909697,common
9005,Graypelt Refuge,30b1b7b1-a75f-5dac-9caa-2c25493cc48f,uncommon
9006,Kazandu Refuge,7e989200-8789-548d-9cac-d7983a835c1b,uncommon
9007,Khalni Garden,cd392e9f-e3f2-5450-acff-718c7c779732,common
9008,Krosan Verge,ed293ff3-7e3f-5fc6-a79d-c0a01039742c,uncommon
9009,Llanowar Reborn,5a71aa1c-0ab9-5efe-8d27-cb3fc5a8963c,uncommon
9011,Nantuko Monastery,1114df0d-bf14-560e-85dd-254e4f2e5ace,uncommon
9012,Rakdos Carnarium,93ea98d2-8f0e-59cd-b27c-8dc5111b29c9,common
9013,Secluded Steppe,46958957-d3c0-556f-8737-666dddf5838a,common
9015,Tranquil Thicket,654384ee-566f-56e9-9d56-54d28d898ec5,common
9031,Abu Ja'far,3dd0bd56-5340-5542-8457-646b9acd58ff,uncommon
9032,Army of Allah,ab071a55-aec9-5b7c-8f8e-133f1f902152,common
9034,Camel,e452b3bc-4618-538f-80a1-403b65eed48e,common
9035,Eye for an Eye,5bac4ab4-6e72-5240-9cb8-a5fd3bc55ba0,uncommon
9036,Jihad,911ef63f-9f56-55b5-bc10-f95a68245a51,rare
9037,King Suleiman,14c38b2a-106d-5e58-82ab-34669ca24741,rare
9038,Moorish Cavalry,3f2c1f58-94af-54c1-8b29-7f2fd879e4c4,common
9042,Repentant Blacksmith,fadb8147-0294-52c1-8f3b-5866c2dd846d,rare
9043,Shahrazad,e730794a-1d40-5f1b-ae09-0f6f5981de85,rare
9044,War Elephant,6f1e6bbc-3493-523c-946d-c228c41cfed3,common
9049,Flying Men,46656b4e-38a5-573e-97ea-ee947398ca7a,common
9053,Merchant Ship,911cf5ad-d656-5c73-8020-3eb9857d09c7,uncommon
9054,Old Man of the Sea,2a5daf35-e227-51e4-8144-5c466ba107ad,rare
9055,Serendib Djinn,3af4abdc-fc31-5e2f-b86a-a40a7e71afb7,rare
9059,Cuombajj Witches,304c2a53-39cb-5c1c-b9fa-45dc5af82e9f,common
9063,Guardian Beast,451f9c5d-455a-57da-994b-e94ceef4ee06,rare
9064,Hasran Ogress,e507abdf-7351-5061-92d7-e6d13d899845,common
9066,Junún Efreet,39ade5ff-a12f-5fc2-abd5-8b31e5de33ae,rare
9067,Juzám Djinn,b9c5eb58-53a7-5ace-8110-59a3637e7f2a,rare
9068,Khabál Ghoul,f386d40e-bb91-52c7-9019-93f876ecd5e6,uncommon
9069,Oubliette,184eabef-2042-5e2d-a2b3-96921e251de0,common
9071,Sorceress Queen,95734514-50f1-580b-9079-837f933ddbbd,uncommon
9072,Stone-Throwing Devils,3979048d-1b6b-56d5-b1b5-d3b601d2a1c3,common
9074,Aladdin,cf727891-b246-533c-8bfa-410247ccb352,rare
9076,Ali from Cairo,a2daba07-3fb1-5526-8896-e49d97b9f404,rare
9079,Desert Nomads,c8754dc9-a9be-5a36-be01-1548c7a9b269,common
9080,Hurr Jackal,580c9965-81cc-5651-b5f4-371124c6f813,common
9082,Magnetic Mountain,ee8575a8-5f9f-5ad3-9009-de194816dc56,uncommon
9084,Rukh Egg,6c80baa9-109a-50e1-8f3c-aebee456ef27,common
9086,Ydwen Efreet,43be57eb-8bb1-5cdb-a80f-a38fb2e740e2,rare
9087,Cyclone,b9f4fd87-fdf7-5b6c-8db5-829d4d348b77,uncommon
9089,Drop of Honey,d046eec4-3167-5074-974f-4110f7329097,rare
9090,Erhnam Djinn,c36fd58a-cce8-528c-8a16-88b34360071d,rare
9092,Ifh-Bíff Efreet,0086e71c-3c89-519b-976c-b721515b112b,rare
9093,Metamorphosis,8352dcb3-1f22-50c7-ad90-730a33545344,common
9097,Singing Tree,21173f54-3bf7-5212-b71f-8125583ef0af,rare
9098,Wyluli Wolf,b179db24-7a93-5c35-b3a8-e42cd11d9051,common
9104,City in a Bottle,dc2a3373-3c26-5443-a826-c92c7fc03c7b,rare
9107,Flying Carpet,3bb554dc-a247-5ed2-84a3-d454fe4774d9,uncommon
9110,Jeweled Bird,0440e3de-3b4f-5480-83f8-18576526ebc8,uncommon
9111,Pyramids,5d4c0c95-dc55-57e6-8f3a-a319ddf42497,rare
9112,Ring of Ma'rûf,dcf0f844-f329-5063-85f4-6037e1965e1d,rare
9113,Sandals of Abdallah,9b9d06e9-049f-5cac-8775-5cf26e4febb1,uncommon
9114,Bazaar of Baghdad,be687077-8e91-50bf-b44b-3e52d2d22a34,uncommon
9115,City of Brass,711d99ff-bcab-52ad-9f34-c6960eb0da48,uncommon
9116,Desert,d432c1bb-b3a1-5725-8884-70dea10a2633,common
9117,Diamond Valley,a6b37a73-e152-5416-af8f-f35c1c3c4d16,rare
9118,Elephant Graveyard,3848de3a-5625-52d6-be9c-5cfe84c3843b,rare
9119,Island of Wak-Wak,d763a70c-4caf-5fdf-aa87-185fc25fb1be,rare
9120,Library of Alexandria,c395c80e-298a-5870-8877-cd0a7e273146,uncommon
9126,Combat Medic,4365cfc7-cd59-51b6-afe9-c5b7c8ad5981,common
9128,Freewind Falcon,adfef6f7-d7db-532a-9a86-c8b2915276c3,common
9129,Icatian Javelineers,3bf8ae3e-f9ec-5151-8523-fb5d162b65ca,common
9134,Pegasus Stampede,ea114f53-e0e7-5918-9771-cff5e244fb16,uncommon
9135,Sacred Mesa,c6af18ca-c6ed-5d6d-b578-b68159334781,rare
9145,Hymn to Tourach,55a69bd7-bf52-5a54-a008-09bbd1e6c891,common
9152,Goblin Balloon Brigade,c43f5799-33f2-580b-ae70-de7a9e944cfa,common
9154,Goblin Grenade,632b715b-859e-5189-88da-5b18cb645c3c,common
9158,Goblin Mutant,4be2ec6f-498b-573c-860d-d56725ec384c,uncommon
9159,Goblin Offensive,334108fc-f0ec-596d-af0e-392c26ff7956,uncommon
9161,Goblin Snowman,8c691d3f-c8e0-58ea-bf39-46799b14c709,uncommon
9162,Goblin Tinkerer,27d0307c-efa3-530f-a7e2-8c43f056a95d,common
9163,Goblin Vandal,71ed18e0-cf66-5523-bb32-aaeae8955514,common
9166,Mogg Fanatic,28614f3c-3db7-5f61-b430-276630b84279,common
9168,Mogg Raider,f90e60fe-c59f-531e-afc8-1b46c69df916,common
9171,Raging Goblin,2cb444b5-1a9d-5eea-bbea-9b8278d218b8,uncommon
9176,Erhnam Djinn,ac3a4ab3-1d73-5535-b745-d34221ee9b7a,uncommon
9185,Spectral Bears,00e88ae5-da19-5d56-9a47-97e6daefd5ef,uncommon
9186,Woolly Spider,d56cfecd-25c6-50f0-8f07-1047fd79b9df,common
9187,Lady Orca,378c5827-c11f-57e3-b4d6-1a308ca1b746,uncommon
9188,Ranger en-Vec,f469c440-15b4-5d73-99e7-b97d9899e376,uncommon
9190,Jalum Tome,e1912f45-b3fd-5586-800c-3d1b7dd68229,uncommon
9192,Serrated Arrows,3df80105-950d-55db-956e-30d35ff9f53e,common
9194,Drifting Meadow,10f74172-9050-520a-a58e-aca76a1e2963,common
9195,Pendelhaven,b9633bba-62c1-52cf-8294-9429f7f9add1,uncommon
9197,Slippery Karst,488cef9a-d7bd-5e26-b3c3-3cced59d3e8d,common
9198,Smoldering Crater,19430371-dfa9-50f1-90a5-b1f2922d5a81,common
9199,Strip Mine,ef52754b-8835-5cb9-ba7a-731e7075b06b,rare
9208,Argivian Archaeologist,2172f6a4-a1a1-5c61-bcb3-393b381e7a0a,rare
9209,Argivian Blacksmith,c43e408c-64cf-57c8-8c4f-acdd4a9fa912,common
9210,Artifact Ward,93a5a9ef-4f3d-5413-bbff-1b3dca579da4,common
9212,Damping Field,8a03a3b6-6f37-578c-9f72-fe141793c957,uncommon
9213,Martyrs of Korlis,a4c662b9-3a91-59b6-98fd-45fd1763860e,uncommon
9214,Reverse Polarity,62ba1509-14a9-5fdb-a6ed-40c76fe7d711,common
9215,Drafna's Restoration,44f6abee-a596-5e23-93f9-234bb96bf1cb,common
9218,Power Artifact,ec79b3db-99bd-536b-b09d-5438bac5536e,uncommon
9220,Sage of Lat-Nam,8ea7d80c-110e-55ae-bbf6-38d6861a559a,common
9221,Transmute Artifact,98893d8a-85dc-5429-9648-c93feda4873e,uncommon
9222,Artifact Possession,2c5aef2a-628a-56a7-92df-97fbc176df8c,common
